"crops","nitrogen","phosphorus","potassium","ph","temperature","rainfall","season","soil_type","category"
"garlic","n_40_60","p_5_15","k_50_70",6,"t_5_10",30,"rabi","sandy_loam","class 1"
"garlic","n_40_60","p_5_15","k_50_70",7.5,"t_5_10",30,"rabi","sandy_loam","class 17"
"garlic","n_40_60","p_5_15","k_50_70",6,"t_0_5",15,"rabi","clay","class 17"
"garlic","n_40_60","p_5_15","k_50_70",7.5,"t_0_5",15,"rabi","clay","class 17"
"garlic","n_40_60","p_5_15","k_50_70",6,"t_5_10",15,"rabi","clay","class 17"
"garlic","n_40_60","p_5_15","k_50_70",7.5,"t_5_10",15,"rabi","clay","class 17"
"garlic","n_40_60","p_5_15","k_50_70",6,"t_0_5",30,"rabi","clay","class 17"
"garlic","n_40_60","p_5_15","k_50_70",7.5,"t_0_5",30,"rabi","clay","class 17"
"garlic","n_40_60","p_5_15","k_50_70",6,"t_5_10",30,"rabi","clay","class 17"
"garlic","n_40_60","p_5_15","k_50_70",7.5,"t_5_10",30,"rabi","clay","class 17"
"lemon","n_10_30","p_5_15","k_5_15",5.5,"t_20_25",200,"rabi","loam","class 12"
"lemon","n_10_30","p_5_15","k_5_15",7,"t_20_25",200,"rabi","loam","class 8"
"lemon","n_10_30","p_5_15","k_5_15",5.5,"t_25_30",200,"rabi","loam","class 8"
"lemon","n_10_30","p_5_15","k_5_15",7,"t_25_30",200,"rabi","loam","class 8"
"lemon","n_10_30","p_5_15","k_5_15",5.5,"t_30_35",200,"rabi","loam","class 12"
"lemon","n_10_30","p_5_15","k_5_15",7,"t_30_35",200,"rabi","loam","class 12"
"lemon","n_10_30","p_5_15","k_5_15",5.5,"t_35_40",200,"rabi","loam","class 12"
"lemon","n_10_30","p_5_15","k_5_15",7,"t_35_40",200,"rabi","loam","class 8"
"lemon","n_10_30","p_5_15","k_5_15",5.5,"t_20_25",300,"rabi","loam","class 8"
"lemon","n_10_30","p_5_15","k_5_15",7,"t_20_25",300,"rabi","loam","class 8"
"lemon","n_10_30","p_5_15","k_5_15",5.5,"t_25_30",300,"rabi","loam","class 8"
"lemon","n_10_30","p_5_15","k_5_15",7,"t_25_30",300,"rabi","loam","class 8"
"lemon","n_10_30","p_5_15","k_5_15",5.5,"t_30_35",300,"rabi","loam","class 8"
"lemon","n_10_30","p_5_15","k_5_15",7,"t_30_35",300,"rabi","loam","class 8"
"lemon","n_10_30","p_5_15","k_5_15",5.5,"t_35_40",300,"rabi","loam","class 8"
"lemon","n_10_30","p_5_15","k_5_15",7,"t_35_40",300,"rabi","loam","class 8"
"lemon","n_10_30","p_5_15","k_5_15",5.5,"t_20_25",200,"rabi","sandy_loam","class 12"
"lemon","n_10_30","p_5_15","k_5_15",7,"t_20_25",200,"rabi","sandy_loam","class 17"
"lemon","n_10_30","p_5_15","k_5_15",5.5,"t_25_30",200,"rabi","sandy_loam","class 8"
"lemon","n_10_30","p_5_15","k_5_15",7,"t_25_30",200,"rabi","sandy_loam","class 8"
"lemon","n_10_30","p_5_15","k_5_15",5.5,"t_30_35",200,"rabi","sandy_loam","class 12"
"lemon","n_10_30","p_5_15","k_5_15",7,"t_30_35",200,"rabi","sandy_loam","class 12"
"lemon","n_10_30","p_5_15","k_5_15",5.5,"t_35_40",200,"rabi","sandy_loam","class 12"
"lemon","n_10_30","p_5_15","k_5_15",7,"t_35_40",200,"rabi","sandy_loam","class 8"
"lemon","n_10_30","p_5_15","k_5_15",5.5,"t_20_25",300,"rabi","sandy_loam","class 8"
"lemon","n_10_30","p_5_15","k_5_15",7,"t_20_25",300,"rabi","sandy_loam","class 8"
"lemon","n_10_30","p_5_15","k_5_15",5.5,"t_25_30",300,"rabi","sandy_loam","class 8"
"lemon","n_10_30","p_5_15","k_5_15",7,"t_25_30",300,"rabi","sandy_loam","class 8"
"lemon","n_10_30","p_5_15","k_5_15",5.5,"t_30_35",300,"rabi","sandy_loam","class 8"
"lemon","n_10_30","p_5_15","k_5_15",7,"t_30_35",300,"rabi","sandy_loam","class 8"
"lemon","n_10_30","p_5_15","k_5_15",5.5,"t_35_40",300,"rabi","sandy_loam","class 8"
"lemon","n_10_30","p_5_15","k_5_15",7,"t_35_40",300,"rabi","sandy_loam","class 8"
"tomato","n_90_110","p_30_50","k_80_100",6,"t_15_20",60,"rabi","sandy_loam","class 1"
"tomato","n_90_110","p_30_50","k_80_100",6.8,"t_15_20",60,"rabi","sandy_loam","class 11"
"tomato","n_90_110","p_30_50","k_80_100",6,"t_20_25",60,"rabi","sandy_loam","class 1"
"tomato","n_90_110","p_30_50","k_80_100",6.8,"t_20_25",60,"rabi","sandy_loam","class 1"
"tomato","n_90_110","p_30_50","k_80_100",6,"t_25_30",60,"rabi","sandy_loam","class 13"
"tomato","n_90_110","p_30_50","k_80_100",6.8,"t_25_30",60,"rabi","sandy_loam","class 20"
"tomato","n_90_110","p_30_50","k_80_100",6,"t_15_20",150,"rabi","sandy_loam","class 1"
"tomato","n_90_110","p_30_50","k_80_100",6.8,"t_15_20",150,"rabi","sandy_loam","class 11"
"tomato","n_90_110","p_30_50","k_80_100",6,"t_20_25",150,"rabi","sandy_loam","class 1"
"tomato","n_90_110","p_30_50","k_80_100",6.8,"t_20_25",150,"rabi","sandy_loam","class 1"
"tomato","n_90_110","p_30_50","k_80_100",6,"t_25_30",150,"rabi","sandy_loam","class 1"
"tomato","n_90_110","p_30_50","k_80_100",6.8,"t_25_30",150,"rabi","sandy_loam","class 1"
"tomato","n_90_110","p_30_50","k_80_100",6,"t_15_20",60,"rabi","loam","class 11"
"tomato","n_90_110","p_30_50","k_80_100",6.8,"t_15_20",60,"rabi","loam","class 11"
"tomato","n_90_110","p_30_50","k_80_100",6,"t_20_25",60,"rabi","loam","class 10"
"tomato","n_90_110","p_30_50","k_80_100",6.8,"t_20_25",60,"rabi","loam","class 11"
"tomato","n_90_110","p_30_50","k_80_100",6,"t_25_30",60,"rabi","loam","class 13"
"tomato","n_90_110","p_30_50","k_80_100",6.8,"t_25_30",60,"rabi","loam","class 9"
"tomato","n_90_110","p_30_50","k_80_100",6,"t_15_20",150,"rabi","loam","class 11"
"tomato","n_90_110","p_30_50","k_80_100",6.8,"t_15_20",150,"rabi","loam","class 11"
"tomato","n_90_110","p_30_50","k_80_100",6,"t_20_25",150,"rabi","loam","class 1"
"tomato","n_90_110","p_30_50","k_80_100",6.8,"t_20_25",150,"rabi","loam","class 11"
"tomato","n_90_110","p_30_50","k_80_100",6,"t_25_30",150,"rabi","loam","class 13"
"tomato","n_90_110","p_30_50","k_80_100",6.8,"t_25_30",150,"rabi","loam","class 11"
"ash_gourd","n_50_70","p_5_15","k_20_40",6,"t_20_25",50,"rabi","sandy_loam","class 1"
"ash_gourd","n_50_70","p_5_15","k_20_40",6.5,"t_20_25",50,"rabi","sandy_loam","class 17"
"ash_gourd","n_50_70","p_5_15","k_20_40",6,"t_25_30",50,"rabi","sandy_loam","class 20"
"ash_gourd","n_50_70","p_5_15","k_20_40",6.5,"t_25_30",50,"rabi","sandy_loam","class 20"
"ash_gourd","n_50_70","p_5_15","k_20_40",6,"t_30_35",50,"rabi","sandy_loam","class 12"
"ash_gourd","n_50_70","p_5_15","k_20_40",6.5,"t_30_35",50,"rabi","sandy_loam","class 12"
"ash_gourd","n_50_70","p_5_15","k_20_40",6,"t_20_25",80,"rabi","sandy_loam","class 1"
"ash_gourd","n_50_70","p_5_15","k_20_40",6.5,"t_20_25",80,"rabi","sandy_loam","class 17"
"ash_gourd","n_50_70","p_5_15","k_20_40",6,"t_25_30",80,"rabi","sandy_loam","class 20"
"ash_gourd","n_50_70","p_5_15","k_20_40",6.5,"t_25_30",80,"rabi","sandy_loam","class 20"
"ash_gourd","n_50_70","p_5_15","k_20_40",6,"t_30_35",80,"rabi","sandy_loam","class 12"
"ash_gourd","n_50_70","p_5_15","k_20_40",6.5,"t_30_35",80,"rabi","sandy_loam","class 12"
"pineapple","n_150_170","p_30_50","k_110_130",4.5,"t_20_25",100,"rabi","sandy_loam","class 1"
"pineapple","n_150_170","p_30_50","k_110_130",6.5,"t_20_25",100,"rabi","sandy_loam","class 1"
"pineapple","n_150_170","p_30_50","k_110_130",4.5,"t_25_30",100,"rabi","sandy_loam","class 1"
"pineapple","n_150_170","p_30_50","k_110_130",6.5,"t_25_30",100,"rabi","sandy_loam","class 20"
"pineapple","n_150_170","p_30_50","k_110_130",4.5,"t_20_25",150,"rabi","sandy_loam","class 1"
"pineapple","n_150_170","p_30_50","k_110_130",6.5,"t_20_25",150,"rabi","sandy_loam","class 1"
"pineapple","n_150_170","p_30_50","k_110_130",4.5,"t_25_30",150,"rabi","sandy_loam","class 1"
"pineapple","n_150_170","p_30_50","k_110_130",6.5,"t_25_30",150,"rabi","sandy_loam","class 1"
"pomegranate","n_10_30","p_5_15","k_30_50",6,"t_15_20",18,"rabi","alluvial","class 12"
"pomegranate","n_10_30","p_5_15","k_30_50",8,"t_15_20",18,"rabi","alluvial","class 19"
"pomegranate","n_10_30","p_5_15","k_30_50",6,"t_20_25",18,"rabi","alluvial","class 12"
"pomegranate","n_10_30","p_5_15","k_30_50",8,"t_20_25",18,"rabi","alluvial","class 17"
"pomegranate","n_10_30","p_5_15","k_30_50",6,"t_15_20",100,"rabi","alluvial","class 12"
"pomegranate","n_10_30","p_5_15","k_30_50",8,"t_15_20",100,"rabi","alluvial","class 19"
"pomegranate","n_10_30","p_5_15","k_30_50",6,"t_20_25",100,"rabi","alluvial","class 12"
"pomegranate","n_10_30","p_5_15","k_30_50",8,"t_20_25",100,"rabi","alluvial","class 17"
"pomegranate","n_10_30","p_5_15","k_30_50",6,"t_15_20",18,"rabi","loam","class 12"
"pomegranate","n_10_30","p_5_15","k_30_50",8,"t_15_20",18,"rabi","loam","class 19"
"pomegranate","n_10_30","p_5_15","k_30_50",6,"t_20_25",18,"rabi","loam","class 12"
"pomegranate","n_10_30","p_5_15","k_30_50",8,"t_20_25",18,"rabi","loam","class 19"
"pomegranate","n_10_30","p_5_15","k_30_50",6,"t_15_20",100,"rabi","loam","class 12"
"pomegranate","n_10_30","p_5_15","k_30_50",8,"t_15_20",100,"rabi","loam","class 19"
"pomegranate","n_10_30","p_5_15","k_30_50",6,"t_20_25",100,"rabi","loam","class 12"
"pomegranate","n_10_30","p_5_15","k_30_50",8,"t_20_25",100,"rabi","loam","class 19"
"banana","n_90_110","p_65_85","k_40_60",6,"t_25_30",90,"rabi","loam","class 11"
"banana","n_90_110","p_65_85","k_40_60",7.5,"t_25_30",90,"rabi","loam","class 11"
"banana","n_90_110","p_65_85","k_40_60",6,"t_25_30",120,"rabi","loam","class 11"
"banana","n_90_110","p_65_85","k_40_60",7.5,"t_25_30",120,"rabi","loam","class 11"
"banana","n_90_110","p_65_85","k_40_60",6,"t_25_30",90,"rabi","clay_loam","class 13"
"banana","n_90_110","p_65_85","k_40_60",7.5,"t_25_30",90,"rabi","clay_loam","class 11"
"banana","n_90_110","p_65_85","k_40_60",6,"t_25_30",120,"rabi","clay_loam","class 13"
"banana","n_90_110","p_65_85","k_40_60",7.5,"t_25_30",120,"rabi","clay_loam","class 11"
"mango","n_10_30","p_10_30","k_20_40",5.5,"t_25_30",89,"rabi","lateritic","class 18"
"mango","n_10_30","p_10_30","k_20_40",7.5,"t_25_30",89,"rabi","lateritic","class 18"
"mango","n_10_30","p_10_30","k_20_40",5.5,"t_30_35",89,"rabi","lateritic","class 18"
"mango","n_10_30","p_10_30","k_20_40",7.5,"t_30_35",89,"rabi","lateritic","class 18"
"mango","n_10_30","p_10_30","k_20_40",5.5,"t_25_30",150,"rabi","lateritic","class 18"
"mango","n_10_30","p_10_30","k_20_40",7.5,"t_25_30",150,"rabi","lateritic","class 18"
"mango","n_10_30","p_10_30","k_20_40",5.5,"t_30_35",150,"rabi","lateritic","class 18"
"mango","n_10_30","p_10_30","k_20_40",7.5,"t_30_35",150,"rabi","lateritic","class 18"
"mango","n_10_30","p_10_30","k_20_40",5.5,"t_25_30",89,"rabi","alluvial","class 18"
"mango","n_10_30","p_10_30","k_20_40",7.5,"t_25_30",89,"rabi","alluvial","class 18"
"mango","n_10_30","p_10_30","k_20_40",5.5,"t_30_35",89,"rabi","alluvial","class 18"
"mango","n_10_30","p_10_30","k_20_40",7.5,"t_30_35",89,"rabi","alluvial","class 18"
"mango","n_10_30","p_10_30","k_20_40",5.5,"t_25_30",150,"rabi","alluvial","class 18"
"mango","n_10_30","p_10_30","k_20_40",7.5,"t_25_30",150,"rabi","alluvial","class 18"
"mango","n_10_30","p_10_30","k_20_40",5.5,"t_30_35",150,"rabi","alluvial","class 18"
"mango","n_10_30","p_10_30","k_20_40",7.5,"t_30_35",150,"rabi","alluvial","class 18"
"mango","n_10_30","p_10_30","k_20_40",5.5,"t_25_30",89,"rabi","sandy_loam","class 18"
"mango","n_10_30","p_10_30","k_20_40",7.5,"t_25_30",89,"rabi","sandy_loam","class 18"
"mango","n_10_30","p_10_30","k_20_40",5.5,"t_30_35",89,"rabi","sandy_loam","class 18"
"mango","n_10_30","p_10_30","k_20_40",7.5,"t_30_35",89,"rabi","sandy_loam","class 18"
"mango","n_10_30","p_10_30","k_20_40",5.5,"t_25_30",150,"rabi","sandy_loam","class 18"
"mango","n_10_30","p_10_30","k_20_40",7.5,"t_25_30",150,"rabi","sandy_loam","class 18"
"mango","n_10_30","p_10_30","k_20_40",5.5,"t_30_35",150,"rabi","sandy_loam","class 18"
"mango","n_10_30","p_10_30","k_20_40",7.5,"t_30_35",150,"rabi","sandy_loam","class 18"
"mango","n_10_30","p_10_30","k_20_40",5.5,"t_25_30",89,"rabi","sandy","class 18"
"mango","n_10_30","p_10_30","k_20_40",7.5,"t_25_30",89,"rabi","sandy","class 18"
"mango","n_10_30","p_10_30","k_20_40",5.5,"t_30_35",89,"rabi","sandy","class 18"
"mango","n_10_30","p_10_30","k_20_40",7.5,"t_30_35",89,"rabi","sandy","class 18"
"mango","n_10_30","p_10_30","k_20_40",5.5,"t_25_30",150,"rabi","sandy","class 18"
"mango","n_10_30","p_10_30","k_20_40",7.5,"t_25_30",150,"rabi","sandy","class 18"
"mango","n_10_30","p_10_30","k_20_40",5.5,"t_30_35",150,"rabi","sandy","class 18"
"mango","n_10_30","p_10_30","k_20_40",7.5,"t_30_35",150,"rabi","sandy","class 18"
"grapes","n_10_30","p_115_135","k_190_210",5.5,"t_15_20",50,"rabi","sandy_loam","class 20"
"grapes","n_10_30","p_115_135","k_190_210",6.5,"t_15_20",50,"rabi","sandy_loam","class 20"
"grapes","n_10_30","p_115_135","k_190_210",5.5,"t_20_25",50,"rabi","sandy_loam","class 20"
"grapes","n_10_30","p_115_135","k_190_210",6.5,"t_20_25",50,"rabi","sandy_loam","class 20"
"grapes","n_10_30","p_115_135","k_190_210",5.5,"t_25_30",50,"rabi","sandy_loam","class 20"
"grapes","n_10_30","p_115_135","k_190_210",6.5,"t_25_30",50,"rabi","sandy_loam","class 20"
"grapes","n_10_30","p_115_135","k_190_210",5.5,"t_30_35",50,"rabi","sandy_loam","class 12"
"grapes","n_10_30","p_115_135","k_190_210",6.5,"t_30_35",50,"rabi","sandy_loam","class 20"
"grapes","n_10_30","p_115_135","k_190_210",5.5,"t_35_40",50,"rabi","sandy_loam","class 20"
"grapes","n_10_30","p_115_135","k_190_210",6.5,"t_35_40",50,"rabi","sandy_loam","class 20"
"grapes","n_10_30","p_115_135","k_190_210",5.5,"t_15_20",90,"rabi","sandy_loam","class 20"
"grapes","n_10_30","p_115_135","k_190_210",6.5,"t_15_20",90,"rabi","sandy_loam","class 20"
"grapes","n_10_30","p_115_135","k_190_210",5.5,"t_20_25",90,"rabi","sandy_loam","class 1"
"grapes","n_10_30","p_115_135","k_190_210",6.5,"t_20_25",90,"rabi","sandy_loam","class 20"
"grapes","n_10_30","p_115_135","k_190_210",5.5,"t_25_30",90,"rabi","sandy_loam","class 20"
"grapes","n_10_30","p_115_135","k_190_210",6.5,"t_25_30",90,"rabi","sandy_loam","class 20"
"grapes","n_10_30","p_115_135","k_190_210",5.5,"t_30_35",90,"rabi","sandy_loam","class 12"
"grapes","n_10_30","p_115_135","k_190_210",6.5,"t_30_35",90,"rabi","sandy_loam","class 20"
"grapes","n_10_30","p_115_135","k_190_210",5.5,"t_35_40",90,"rabi","sandy_loam","class 20"
"grapes","n_10_30","p_115_135","k_190_210",6.5,"t_35_40",90,"rabi","sandy_loam","class 20"
"jackfruit","n_65_85","p_30_50","k_40_60",6,"t_20_25",150,"kharif","sandy","class 6"
"jackfruit","n_65_85","p_30_50","k_40_60",7.5,"t_20_25",150,"kharif","sandy","class 6"
"jackfruit","n_65_85","p_30_50","k_40_60",6,"t_25_30",150,"kharif","sandy","class 9"
"jackfruit","n_65_85","p_30_50","k_40_60",7.5,"t_25_30",150,"kharif","sandy","class 2"
"jackfruit","n_65_85","p_30_50","k_40_60",6,"t_30_35",150,"kharif","sandy","class 3"
"jackfruit","n_65_85","p_30_50","k_40_60",7.5,"t_30_35",150,"kharif","sandy","class 3"
"jackfruit","n_65_85","p_30_50","k_40_60",6,"t_20_25",250,"kharif","sandy","class 6"
"jackfruit","n_65_85","p_30_50","k_40_60",7.5,"t_20_25",250,"kharif","sandy","class 2"
"jackfruit","n_65_85","p_30_50","k_40_60",6,"t_25_30",250,"kharif","sandy","class 8"
"jackfruit","n_65_85","p_30_50","k_40_60",7.5,"t_25_30",250,"kharif","sandy","class 2"
"jackfruit","n_65_85","p_30_50","k_40_60",6,"t_30_35",250,"kharif","sandy","class 3"
"jackfruit","n_65_85","p_30_50","k_40_60",7.5,"t_30_35",250,"kharif","sandy","class 2"
"jackfruit","n_65_85","p_30_50","k_40_60",6,"t_20_25",150,"kharif","sandy_loam","class 3"
"jackfruit","n_65_85","p_30_50","k_40_60",7.5,"t_20_25",150,"kharif","sandy_loam","class 2"
"jackfruit","n_65_85","p_30_50","k_40_60",6,"t_25_30",150,"kharif","sandy_loam","class 3"
"jackfruit","n_65_85","p_30_50","k_40_60",7.5,"t_25_30",150,"kharif","sandy_loam","class 2"
"jackfruit","n_65_85","p_30_50","k_40_60",6,"t_30_35",150,"kharif","sandy_loam","class 3"
"jackfruit","n_65_85","p_30_50","k_40_60",7.5,"t_30_35",150,"kharif","sandy_loam","class 3"
"jackfruit","n_65_85","p_30_50","k_40_60",6,"t_20_25",250,"kharif","sandy_loam","class 3"
"jackfruit","n_65_85","p_30_50","k_40_60",7.5,"t_20_25",250,"kharif","sandy_loam","class 2"
"jackfruit","n_65_85","p_30_50","k_40_60",6,"t_25_30",250,"kharif","sandy_loam","class 2"
"jackfruit","n_65_85","p_30_50","k_40_60",7.5,"t_25_30",250,"kharif","sandy_loam","class 2"
"jackfruit","n_65_85","p_30_50","k_40_60",6,"t_30_35",250,"kharif","sandy_loam","class 3"
"jackfruit","n_65_85","p_30_50","k_40_60",7.5,"t_30_35",250,"kharif","sandy_loam","class 2"
"guava","n_40_60","p_40_60","k_40_60",5,"t_15_20",70,"rabi","loam","class 11"
"guava","n_40_60","p_40_60","k_40_60",7,"t_15_20",70,"rabi","loam","class 11"
"guava","n_40_60","p_40_60","k_40_60",5,"t_20_25",70,"rabi","loam","class 6"
"guava","n_40_60","p_40_60","k_40_60",7,"t_20_25",70,"rabi","loam","class 11"
"guava","n_40_60","p_40_60","k_40_60",5,"t_25_30",70,"rabi","loam","class 12"
"guava","n_40_60","p_40_60","k_40_60",7,"t_25_30",70,"rabi","loam","class 9"
"guava","n_40_60","p_40_60","k_40_60",5,"t_30_35",70,"rabi","loam","class 12"
"guava","n_40_60","p_40_60","k_40_60",7,"t_30_35",70,"rabi","loam","class 19"
"guava","n_40_60","p_40_60","k_40_60",5,"t_15_20",100,"rabi","loam","class 11"
"guava","n_40_60","p_40_60","k_40_60",7,"t_15_20",100,"rabi","loam","class 11"
"guava","n_40_60","p_40_60","k_40_60",5,"t_20_25",100,"rabi","loam","class 6"
"guava","n_40_60","p_40_60","k_40_60",7,"t_20_25",100,"rabi","loam","class 11"
"guava","n_40_60","p_40_60","k_40_60",5,"t_25_30",100,"rabi","loam","class 12"
"guava","n_40_60","p_40_60","k_40_60",7,"t_25_30",100,"rabi","loam","class 11"
"guava","n_40_60","p_40_60","k_40_60",5,"t_30_35",100,"rabi","loam","class 12"
"guava","n_40_60","p_40_60","k_40_60",7,"t_30_35",100,"rabi","loam","class 19"
"watermelon","n_90_110","p_5_15","k_40_60",6,"t_20_25",40,"kharif","sandy","class 9"
"watermelon","n_90_110","p_5_15","k_40_60",6.8,"t_20_25",40,"kharif","sandy","class 9"
"watermelon","n_90_110","p_5_15","k_40_60",6,"t_25_30",40,"kharif","sandy","class 9"
"watermelon","n_90_110","p_5_15","k_40_60",6.8,"t_25_30",40,"kharif","sandy","class 9"
"watermelon","n_90_110","p_5_15","k_40_60",6,"t_30_35",40,"kharif","sandy","class 9"
"watermelon","n_90_110","p_5_15","k_40_60",6.8,"t_30_35",40,"kharif","sandy","class 9"
"watermelon","n_90_110","p_5_15","k_40_60",6,"t_20_25",60,"kharif","sandy","class 9"
"watermelon","n_90_110","p_5_15","k_40_60",6.8,"t_20_25",60,"kharif","sandy","class 9"
"watermelon","n_90_110","p_5_15","k_40_60",6,"t_25_30",60,"kharif","sandy","class 9"
"watermelon","n_90_110","p_5_15","k_40_60",6.8,"t_25_30",60,"kharif","sandy","class 9"
"watermelon","n_90_110","p_5_15","k_40_60",6,"t_30_35",60,"kharif","sandy","class 9"
"watermelon","n_90_110","p_5_15","k_40_60",6.8,"t_30_35",60,"kharif","sandy","class 9"
"watermelon","n_90_110","p_5_15","k_40_60",6,"t_20_25",40,"rabi","sandy","class 13"
"watermelon","n_90_110","p_5_15","k_40_60",6.8,"t_20_25",40,"rabi","sandy","class 9"
"watermelon","n_90_110","p_5_15","k_40_60",6,"t_25_30",40,"rabi","sandy","class 13"
"watermelon","n_90_110","p_5_15","k_40_60",6.8,"t_25_30",40,"rabi","sandy","class 9"
"watermelon","n_90_110","p_5_15","k_40_60",6,"t_30_35",40,"rabi","sandy","class 13"
"watermelon","n_90_110","p_5_15","k_40_60",6.8,"t_30_35",40,"rabi","sandy","class 9"
"watermelon","n_90_110","p_5_15","k_40_60",6,"t_20_25",60,"rabi","sandy","class 13"
"watermelon","n_90_110","p_5_15","k_40_60",6.8,"t_20_25",60,"rabi","sandy","class 9"
"watermelon","n_90_110","p_5_15","k_40_60",6,"t_25_30",60,"rabi","sandy","class 13"
"watermelon","n_90_110","p_5_15","k_40_60",6.8,"t_25_30",60,"rabi","sandy","class 9"
"watermelon","n_90_110","p_5_15","k_40_60",6,"t_30_35",60,"rabi","sandy","class 13"
"watermelon","n_90_110","p_5_15","k_40_60",6.8,"t_30_35",60,"rabi","sandy","class 9"
"watermelon","n_90_110","p_5_15","k_40_60",6,"t_20_25",40,"kharif","loam","class 9"
"watermelon","n_90_110","p_5_15","k_40_60",6.8,"t_20_25",40,"kharif","loam","class 9"
"watermelon","n_90_110","p_5_15","k_40_60",6,"t_25_30",40,"kharif","loam","class 9"
"watermelon","n_90_110","p_5_15","k_40_60",6.8,"t_25_30",40,"kharif","loam","class 9"
"watermelon","n_90_110","p_5_15","k_40_60",6,"t_30_35",40,"kharif","loam","class 9"
"watermelon","n_90_110","p_5_15","k_40_60",6.8,"t_30_35",40,"kharif","loam","class 9"
"watermelon","n_90_110","p_5_15","k_40_60",6,"t_20_25",60,"kharif","loam","class 9"
"watermelon","n_90_110","p_5_15","k_40_60",6.8,"t_20_25",60,"kharif","loam","class 9"
"watermelon","n_90_110","p_5_15","k_40_60",6,"t_25_30",60,"kharif","loam","class 9"
"watermelon","n_90_110","p_5_15","k_40_60",6.8,"t_25_30",60,"kharif","loam","class 9"
"watermelon","n_90_110","p_5_15","k_40_60",6,"t_30_35",60,"kharif","loam","class 9"
"watermelon","n_90_110","p_5_15","k_40_60",6.8,"t_30_35",60,"kharif","loam","class 9"
"watermelon","n_90_110","p_5_15","k_40_60",6,"t_20_25",40,"rabi","loam","class 9"
"watermelon","n_90_110","p_5_15","k_40_60",6.8,"t_20_25",40,"rabi","loam","class 9"
"watermelon","n_90_110","p_5_15","k_40_60",6,"t_25_30",40,"rabi","loam","class 9"
"watermelon","n_90_110","p_5_15","k_40_60",6.8,"t_25_30",40,"rabi","loam","class 9"
"watermelon","n_90_110","p_5_15","k_40_60",6,"t_30_35",40,"rabi","loam","class 12"
"watermelon","n_90_110","p_5_15","k_40_60",6.8,"t_30_35",40,"rabi","loam","class 9"
"watermelon","n_90_110","p_5_15","k_40_60",6,"t_20_25",60,"rabi","loam","class 9"
"watermelon","n_90_110","p_5_15","k_40_60",6.8,"t_20_25",60,"rabi","loam","class 9"
"watermelon","n_90_110","p_5_15","k_40_60",6,"t_25_30",60,"rabi","loam","class 9"
"watermelon","n_90_110","p_5_15","k_40_60",6.8,"t_25_30",60,"rabi","loam","class 9"
"watermelon","n_90_110","p_5_15","k_40_60",6,"t_30_35",60,"rabi","loam","class 12"
"watermelon","n_90_110","p_5_15","k_40_60",6.8,"t_30_35",60,"rabi","loam","class 9"
"muskmelon","n_90_110","p_5_15","k_40_60",6.5,"t_15_20",50,"kharif","sandy","class 9"
"muskmelon","n_90_110","p_5_15","k_40_60",7.5,"t_15_20",50,"kharif","sandy","class 9"
"muskmelon","n_90_110","p_5_15","k_40_60",6.5,"t_20_25",50,"kharif","sandy","class 9"
"muskmelon","n_90_110","p_5_15","k_40_60",7.5,"t_20_25",50,"kharif","sandy","class 9"
"muskmelon","n_90_110","p_5_15","k_40_60",6.5,"t_15_20",80,"kharif","sandy","class 9"
"muskmelon","n_90_110","p_5_15","k_40_60",7.5,"t_15_20",80,"kharif","sandy","class 9"
"muskmelon","n_90_110","p_5_15","k_40_60",6.5,"t_20_25",80,"kharif","sandy","class 9"
"muskmelon","n_90_110","p_5_15","k_40_60",7.5,"t_20_25",80,"kharif","sandy","class 9"
"muskmelon","n_90_110","p_5_15","k_40_60",6.5,"t_15_20",50,"rabi","sandy","class 11"
"muskmelon","n_90_110","p_5_15","k_40_60",7.5,"t_15_20",50,"rabi","sandy","class 11"
"muskmelon","n_90_110","p_5_15","k_40_60",6.5,"t_20_25",50,"rabi","sandy","class 9"
"muskmelon","n_90_110","p_5_15","k_40_60",7.5,"t_20_25",50,"rabi","sandy","class 17"
"muskmelon","n_90_110","p_5_15","k_40_60",6.5,"t_15_20",80,"rabi","sandy","class 11"
"muskmelon","n_90_110","p_5_15","k_40_60",7.5,"t_15_20",80,"rabi","sandy","class 11"
"muskmelon","n_90_110","p_5_15","k_40_60",6.5,"t_20_25",80,"rabi","sandy","class 11"
"muskmelon","n_90_110","p_5_15","k_40_60",7.5,"t_20_25",80,"rabi","sandy","class 17"
"muskmelon","n_90_110","p_5_15","k_40_60",6.5,"t_15_20",50,"kharif","sandy_loam","class 9"
"muskmelon","n_90_110","p_5_15","k_40_60",7.5,"t_15_20",50,"kharif","sandy_loam","class 9"
"muskmelon","n_90_110","p_5_15","k_40_60",6.5,"t_20_25",50,"kharif","sandy_loam","class 9"
"muskmelon","n_90_110","p_5_15","k_40_60",7.5,"t_20_25",50,"kharif","sandy_loam","class 9"
"muskmelon","n_90_110","p_5_15","k_40_60",6.5,"t_15_20",80,"kharif","sandy_loam","class 9"
"muskmelon","n_90_110","p_5_15","k_40_60",7.5,"t_15_20",80,"kharif","sandy_loam","class 9"
"muskmelon","n_90_110","p_5_15","k_40_60",6.5,"t_20_25",80,"kharif","sandy_loam","class 9"
"muskmelon","n_90_110","p_5_15","k_40_60",7.5,"t_20_25",80,"kharif","sandy_loam","class 9"
"muskmelon","n_90_110","p_5_15","k_40_60",6.5,"t_15_20",50,"rabi","sandy_loam","class 11"
